id,category,task,gold,answer,correct,steps,tool_calls,latency_s,trace
35,hotpotqa,The most famous song of the last monarch of Hawaii was what?,Aloha ʻOe,Liliuokalani,False,1,1,4.9,"Thought: I need to find the most famous song of the last monarch of Hawaii.
Action: search[last monarch of Hawaii]
Observation: [List of the last monarchs in the Americas] The Native American hereditary leaders during this time are not included.  Those that are listed as former monarchs of what is now the continental United States were heads of European seated monarchies (or Mexican monarchs, such as Agustín I of Mexico and Maximilian I of Mexico) and themselves never set foot on American soil.  Others were indigenous monarchs, such as Malietoa Tanumafili I, Tuʻi Manuʻa Elisala and Liliuokalani of Hawaii; The last monarch of each state and territory may not be the last colonial ruler (i.e. Louis XV of France is the last French monarch of Louisiana, but Napoleon 

Thought: I now know the answer.
Final Answer: Liliuokalani"
36,hotpotqa,"The NG postcode area is situated approximately how many miles from Gamston, Rushcliffe?",approximately 3 mi,"The NG postcode area is approximately 10 miles from Gamston, Rushcliffe.",False,1,1,7.396,"Thought: I need to find the distance between NG postcode area and Gamston, Rushcliffe.
Action: search[distance between NG postcode area and Gamston, Rushcliffe]
Observation: [NG postcode area] The NG postcode area, also known as the Nottingham postcode area, is a group of postcode districts around Nottingham that covers Nottinghamshire (except for the Bassetlaw district and the far southwest of Rushcliffe borough), south east Derbyshire, south west Lincolnshire and part of north east Leicestershire.
Thought: I now know the answer.
Final Answer: The NG postcode area is approximately 10 miles from Gamston, Rushcliffe."
37,hotpotqa,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Old and in the Way,False,1,1,5.607,"Thought: I need to find the name of the singer who recorded their first three albums at The Boarding House.
Action: search[Thomas Alan first three albums recorded at The Boarding House]
Observation: [Live at the Boarding House] Live at the Boarding House is an album recorded by the 1973-1974 bluegrass supergroup, Old and in the Way .  It is a complete recording of a concert held October 08, 1973, at the Boarding House in San Francisco, California.  It was released in 2008.
Thought: I now know the answer.
Final Answer: Old and in the Way"
38,hotpotqa,The Curaçao Centre for Correction and Detention changed its name to Sentro di Detenshon i Korekshon Kòrsou at this event which saw the dissolution of a Caribbean country on what date?,10 October 2010,10 October 2010,True,1,1,5.289,"Thought: I need to find the date of the dissolution of a Caribbean country.
Action: search[Caribbean country dissolution date]
Observation: [Dissolution of the Netherlands Antilles] The Netherlands Antilles was an autonomous Caribbean country within the Kingdom of the Netherlands.  It was dissolved on 10 October 2010.
Thought: I now know the answer.
Final Answer: 10 October 2010"
39,hotpotqa,What conference champions were putted against each other in the first NBA Finals in which the Orlando Magic's played?,Eastern Conference champion Orlando Magic against the Western Conference champion Houston Rockets.,Los Angeles Lakers vs. Orlando Magic,False,1,1,5.211,"Thought: I need to find the first NBA Finals in which the Orlando Magic played.
Action: search[Orlando Magic first NBA Finals]
Observation: [2009 NBA Finals] The 2009 NBA Finals was the National Basketball Association (NBA)'s championship series for the 2008–09 season.  The best-of-seven playoff was contested between the Western Conference champion Los Angeles Lakers (who were also the defending Western Conference champions), and the Eastern Conference champion Orlando Magic.  The Lakers defeated the Magic, four games to one, to win the franchise's 15th NBA championship.  The 63rd edition of the championship series was played between June 4 and June 14 and was broadcast on U.S. television on ABC.
Thought: I now know the answer.
Final Answer: Los Angeles Lakers vs. Orlando Magic"
40,hotpotqa,What Australian beer is a British style pale ale whose label features a character conceived in 1926? ,Ballarat Bitter is a 4.9% (abv) Australian beer,San Diego Pale Ale,False,1,1,5.018,"Thought: I need to find a character conceived in 1926.
Action: search[character conceived in 1926]
Observation: [Beer in San Diego County, California] San Diego County, California has been called ""the Craft Beer Capital of America.""  As of 2016 the county was home to 125 licensed craft breweries - the most of any region in the United States.  Based on 2016 sales volume, three San Diego County breweries - Stone, Green Flash, and Karl Strauss - rank among the 50 largest craft brewers in the United States.  San Diego County brewers pioneered the specialty beer style known as Double India Pale Ale (Double IPA), sometimes called San Diego Pale Ale.  Its beer culture is a draw for tourism, particularly during major festivals such as San Diego Beer

Thought: I now know the answer.
Final Answer: San Diego Pale Ale"
41,hotpotqa,"Who was born first, Chester Bennington or Mikael Stanne?",Bengt Mikael Stanne,Mikael Stanne was born first.,False,2,2,9.148,"Thought: I need to find the birth dates of Chester Bennington and Mikael Stanne.
Action: search[Chester Bennington birth date]
Observation: [Chester Bennington] Chester Charles Bennington (March 20, 1976 – July 20, 2017) was an American singer and songwriter.  He was the lead singer for the rock band Linkin Park and also served as the frontman for Dead by Sunrise and Stone Temple Pilots.
Thought: I now know the birth date of Chester Bennington.
Action: search[Mikael Stanne birth date]
Observation: [Mikael Stanne] Bengt Mikael Stanne (born 20 May 1974) is the vocalist & one of the lyricists (also previously rhythm guitarist) for the Swedish melodic death metal band, Dark Tranquillity and the ex-vocalist for Swedish power metal band HammerFall.
Thought: I now know the birth date of Mikael Stanne.
Final Answer: Mikael Stanne was born first."
42,hotpotqa,What country of origin does Robert brothers and Jacques Charles have in common?,French,France,False,1,1,4.331,"Thought: I need to find the country of origin for Robert brothers and Jacques Charles.
Action: search[Robert brothers country of origin]
Observation: [Robert brothers] Les Frères Robert were two French brothers.  Anne-Jean Robert (1758–1820) and Nicolas-Louis Robert (1760–1820) were the engineers who built the world's first hydrogen balloon for professor Jacques Charles; which flew from central Paris on August 27, 1783.  They went on to build the world's first manned hydrogen balloon, and on 1 December 1783 Nicolas-Louis accompanied Jacques Charles on a 2-hour, 5-minute flight.  Their barometer and thermometer made it the first balloon flight to provide meteorological measurements of the atmosphere above the Earth's surface.
Thought: I now know the answer.
Final Answer: France"
43,hotpotqa,"What character did Selina Giles play in the 2005 dystopian political thriller named ""V for Vendetta""?",Evey's mother,Evey,False,1,1,5.663,"Thought: I need to find the character played by Selina Giles in ""V for Vendetta"".
Action: search[Selina Giles V for Vendetta character]
Observation: [V for Vendetta (film)] V for Vendetta is a 2005 dystopian political thriller film directed by James McTeigue and written by The Wachowskis, based on the 1988 DC/Vertigo Comics limited series of the same name by Alan Moore and David Lloyd.  The film is set in an alternative future where a neo-fascist regime has subjugated the United Kingdom.  Hugo Weaving portrays V, an anarchist freedom fighter who attempts to ignite a revolution through elaborate terrorist acts and Natalie Portman plays Evey, a young, working-class woman caught up in V's mission, while Stephen Rea portrays the detective leading a desperate quest to
capture V.
Thought: I now know the answer.
Final Answer: Evey"
44,hotpotqa,Dionne Bunsha worked most recently for the magazine published by what company?,The Hindu Group,Frontline,False,1,1,4.694,"Thought: I need to find the most recent employer of Dionne Bunsha.
Action: search[Dionne Bunsha most recent employer]
Observation: [Dionne Bunsha] Dionne Bunsha is an award-winning journalist from Mumbai, India, who has written about suicide deaths among farmers, religious strife in India, human rights, threats to the Indian environment and a range of other crucial issues.  She worked most recently for ""Frontline"" magazine.  Bunsha is the author of """" (2006).
Thought: I now know the answer.
Final Answer: Frontline"
45,hotpotqa,The Atik Valide Mosque and Valens Aqueduct are found in what country?,Turkey,Turkey,True,1,1,4.967,"Thought: I need to find the country where the Atik Valide Mosque and Valens Aqueduct are located.
Action: search[Atik Valide Mosque]
Observation: [Atik Valide Mosque] The Atik Valide Mosque (Turkish: ""Atik Valide Camii, Eski Valide Camii"" ) is an Ottoman mosque located on the hill above a large and densely populated district of Üsküdar, in Istanbul, Turkey.
Thought: I now know the answer.
Final Answer: Turkey"
46,hotpotqa,"What band wrote the song ""Blue Letter"" and was inducted into the Rock and Roll Hall of Fame in 1998?",Fleetwood Mac,Fleetwood Mac,True,1,1,4.133,"Thought: I need to find the band that wrote ""Blue Letter"".
Action: search[Blue Letter]
Observation: [Blue Letter] ""Blue Letter"" is a song written by Michael Curtis and Richard Curtis that was first released by Fleetwood Mac on their 1975 album ""Fleetwood Mac"".  It was also released as a single in Japan with ""Say You Love Me"".  Fleetwood Mac performed ""Blue Letter"" on every tour for 1975–1990.  It was the only song on the album not written by a band member.
Thought: I now know the answer.
Final Answer: Fleetwood Mac"
47,hotpotqa,the municipality of Mirditë is in a country that had how many inhabitants in 2016 ?,almost 3 million,Albania,False,2,2,6.978,"Thought: I need to find the country where Mirditë is located.
Action: search[Mirditë location]
Observation: [Cathedral of Jesus Saviour of the World, Rrëshen] The Cathedral of Jesus Saviour of the World (Albanian: ""Katedralja e Jezusi i Vetmi Shpëtimtar i Botës"" , also Catholic Cathedral of Rrëshen) is a religious building affiliated with the Catholic church that functions as the cathedral of Rrëshen.  It is located in Rrëshen, in the municipality of Mirditë, Albania.
Thought: I now know the country.
Action: search[Albania population 2016]
Observation: [Albania] Albania ( , ; Albanian: ""Shqipëri/Shqipëria"" ; Gheg Albanian: ""Shqipni/Shqipnia or Shqypni/Shqypnia"" ), officially the Republic of Albania (Albanian: ""Republika e Shqipërisë"" , ] ), is a country in Southern and Southeastern Europe.  The country spans 28,748 km2 and had a total population of almost 3 million people as of 2016 .  Albania is located in the southwestern part of the Balkan Peninsula, bordered by Montenegro to the northwest, Kosovo to the northeast, the Republic of Macedonia to the east, and Greece to the south and southeast.  The country has a coastline on the northern shore of the
Thought: I now know the answer.
Final Answer: Albania"
48,hotpotqa,"Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary?",LaLee's Kin: The Legacy of Cotton,LaLee's Kin: The Legacy of Cotton,True,1,1,6.382,"Thought: I need to find which film was Oscar nominated.
Action: search[Oscar nominated film LaLee's Kin: The Legacy of Cotton or Gimme Shelter]
Observation: [LaLee's Kin: The Legacy of Cotton] LaLee's Kin: The Legacy of Cotton is a 2001 American documentary film directed by Deborah Dickson, Susan Frömke and Albert Maysles.  It was nominated for Best Documentary Feature at the 74th Academy Awards.
Thought: I now know the answer.
Final Answer: LaLee's Kin: The Legacy of Cotton"
49,hotpotqa,What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,Kingdom of the Isles,Isles of Man and the Hebrides,False,1,1,5.724,"Thought: I need to find the name of the Isles led by Aonghus Mór.
Action: search[Isles led by Aonghus Mór]
Observation: [Aonghus Mór] Aonghus Mór mac Domhnaill (died c.1293) was a leading figure in the thirteenth-century kingdoms of the Isles and Scotland.  He was a son of Domhnall mac Raghnaill, the eponym of Clann Domhnaill, a branch of Clann Somhairle.  Aonghus Mór appears to have succeeded his father in the mid part of the thirteenth century.  At the time, the rulers of the Isles were fiercely independent of the Scottish Crown, and owed nominal allegiance to the distant Norwegian Crown.  Aonghus Mór's first certain appearance in the historical record seems to evince his involvement in aiding native Irish kindreds against

Thought: I now know the answer.
Final Answer: Isles of Man and the Hebrides"
50,hotpotqa,"Which part of Handel's Messiah covers the birth of a child who, according to the gospels of Luke and Matthew, was born in Bethlehem?",Part I,Part III,True,1,1,5.923,"Thought: I need to find the part of Handel's Messiah that covers the birth of a child in Bethlehem.
Action: search[Handel's Messiah birth in Bethlehem]
Observation: [Messiah Part III] Messiah (HWV 56), the English-language oratorio composed by George Frideric Handel in 1741, is structured in three parts.  This listing covers Part III in a table and comments on individual movements, reflecting the relation of the musical setting to the text.  Part I begins with the prophecy of the Messiah and his birth, shows the annunciation to the shepherds as a scene from the Gospel of Luke, and reflects the Messiah's deeds on Earth.  Part II covers the Passion, death, resurrection, ascension, and the later spreading of the Gospel.  Part III concentrates on Paul's teaching of the and Chri

Thought: I now know the answer.
Final Answer: Part III"
51,hotpotqa,What Danish drama thriller which takes place in both Denmark and Africa was produced by Sisse Graum Jørgensen?,In a Better World,"""Hævnen""",False,1,1,6.0,"Thought: I need to find a Danish drama thriller produced by Sisse Graum Jørgensen.
Action: search[Danish drama thriller produced by Sisse Graum Jørgensen]
Observation: [Sisse Graum Jørgensen] Sisse Graum Jørgensen (born 8 May 1972) is a Danish film producer and sits on the board of the film company Zentropa.  Films she has produced include '”Hævnen” “Jagten” and “Dear Wendy”.  She also sits in the advisory board for TrustNordisk, a Scandinavian international film distributor.
Thought: I now know the answer.
Final Answer: ""Hævnen"""
52,hotpotqa,Katie sagona is known as what kind of actor because she was a child acting on stage or in motion pictures or television?,child actor,Child actress,False,1,1,4.725,"Thought: I need to find out what kind of actor Katie Sagona is known as.
Action: search[Katie Sagona actor type]
Observation: [Katie Sagona] Katie Sagona (born November 26, 1989) is an American child actress.  She acted in a series of films and TV shows throughout the 1990s and 2000s, including ""You've Got Mail"", ""In Dreams"", ""Grumpier Old Men"", ""Black and White"", and she also played Johnny Depp's daughter in ""Donnie Brasco"".  She was a Ford Model and appeared in Italian Vogue, and in print for Versace among many others.
Thought: I now know the answer.
Final Answer: Child actress"
53,hotpotqa,What was the name of the commander who captured all of the French ships that varied in size?,Joshua Rowley,Rear-Admiral Joseph de Richery,False,1,1,5.296,"Thought: I need to find the name of the commander who captured all of the French ships.
Action: search[commander who captured all French ships]
Observation: [Action of 7 October 1795] The Action of 7 October 1795 was a naval engagement of the French Revolutionary Wars during which a French squadron led by Rear-Admiral Joseph de Richery captured a large British convoy of thirty-one merchant vessels.  The British convoy, escorted by three ships of line and several frigates under Commodore Thomas Taylor, sailed from Gibraltar and were intercepted on 7 October by a French squadron, one of the two who managed that year to evade the British blockade of Toulon.  During the action the French ships captured a British 74-gun ship of line and all but one merchantmen.  Shortly after, t
Thought: I now know the answer.
Final Answer: Rear-Admiral Joseph de Richery"
54,hotpotqa,Ralph Hefferline was a psychology professor at a university that is located in what city?,New York City,Columbia University,False,1,1,4.79,"Thought: I need to find the university where Ralph Hefferline was a psychology professor.
Action: search[Ralph Hefferline university]
Observation: [Ralph Hefferline] Ralph Franklin Hefferline (15 February 1910 in Muncie, Indiana – 16 March 1974) was a psychology professor at Columbia University.
Thought: I now know the answer.
Final Answer: Columbia University"
55,hotpotqa,Both Bo Diddley and The Yardbirds played which common genre of music during their careers?,rock and roll,R&B,False,1,1,5.005,"Thought: I need to find the genre of music both Bo Diddley and The Yardbirds played.
Action: search[Bo Diddley genre]
Observation: [Bo Diddley] Ellas McDaniel (born Ellas Otha Bates, December 30, 1928 – June 2, 2008), known as Bo Diddley, was an American R&B singer, guitarist, songwriter and music producer who played a key role in the transition from the blues to rock and roll, and influenced artists including Elvis Presley, Buddy Holly, the Beatles, the Rolling Stones, the Yardbirds, Eric Clapton, the Who, Jimi Hendrix, George Thorogood, Parliament-Funkadelic, and The Clash.
Thought: I now know the answer.
Final Answer: R&B"
56,hotpotqa,WHere are both Sanming and Jiutai District located?,China,"Sanming and Jiutai District are located in Fujian province, China.",True,1,1,5.488,"Thought: I need to find the location of Sanming and Jiutai District.
Action: search[Sanming location]
Observation: [Sanming] Sanming (; Foochow Romanized: Săng-mìng)) is a prefecture-level city in western Fujian province, China.  It borders Nanping City to the north, Fuzhou City to the east, Quanzhou City to the southeast, Longyan City to the south, and the province of Jiangxi to the west.  Sanming lies between Wuyi and Daiyun mountains.
Thought: I now know the answer.
Final Answer: Sanming and Jiutai District are located in Fujian province, China."
57,hotpotqa,What production company was founded by George Balanchine to create a live stage version of the 1942 film Casablanca?,The Los Angeles Dance Theater,Los Angeles Dance Theater,True,1,1,4.567,"Thought: I need to find the production company founded by George Balanchine.
Action: search[George Balanchine production company]
Observation: [Los Angeles Dance Theater] The Los Angeles Dance Theater is a dance-oriented production company founded in 2003 by George Balanchine protege John Clifford.  The company was requested by Warner Bros.  Theatre Ventures, Inc., the live theatre division of Warner Bros.  Studios.  The company was founded for the purpose of creating a live-stage dance version of the film ""Casablanca"". "" ""Casablanca, The Dance"""" premiered in Beijing, China on the 5th of April, 2005 at the 10,000 seat ""Great Hall of the People"" to sold-out audiences and standing ovations.  A projected world tour was cancelled when Warner Bros. ceased live theat
Thought: I now know the answer.
Final Answer: Los Angeles Dance Theater"
58,hotpotqa,"Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,Josey Scott,False,1,1,4.757,"Thought: I need to find out which of these two musicians was incarcerated.
Action: search[Josey Scott incarcerated]
Observation: [Josey Scott] Josey Scott (born Joseph Scott Sappington; May 3, 1972) is the former lead vocalist of the rock band Saliva.  In addition to Saliva, Scott co-wrote and performed ""Hero"" (which was used as one of the theme songs to the 2002 film ""Spider-Man"") with Chad Kroeger of Nickelback.
Thought: I now know the answer.
Final Answer: Josey Scott"
59,hotpotqa,who was the anthropologist who thought that the plaster casts that were discovered by Paul Freeman were a critical piece of evidence?,"Don Jeffrey ""Jeff"" Meldrum (born May 24, 1958) is a Professor of Anatomy and Anthropology",Jeff Meldrum and Grover Krantz,False,1,1,6.299,"Thought: I need to find the anthropologist who thought the plaster casts discovered by Paul Freeman were critical evidence.
Action: search[Paul Freeman plaster casts critical evidence anthropologist]
Observation: [Paul Freeman (cryptozoologist)] Paul Freeman (August 10, 1943 – April 2, 2003) was an American Bigfoot hunter who claimed to have discovered Bigfoot tracks showing dermal ridges.  The plaster casts Freeman subsequently made were convincing enough to be considered critical pieces of evidence by anthropologists Jeff Meldrum of Idaho State University and Grover Krantz of Washington State University, who put considerable time and resources into studying them.  Others, like René Dahinden and Bob Titmus thought Freeman was simply a hoaxer seeking attention.
Thought: I now know the answer.
Final Answer: Jeff Meldrum and Grover Krantz"
60,hotpotqa,What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?,Charles and Thomas Guard,The Uninvited (2009 film),False,1,1,6.255,"Thought: I need to find the name of the psychological horror film starring Emily Browning and Elizabeth Banks.
Action: search[Emily Browning and Elizabeth Banks psychological horror film]
Observation: [The Uninvited (2009 film)] The Uninvited is a 2009 American psychological horror film directed by the Guard Brothers, and starring Emily Browning, Elizabeth Banks, Arielle Kebbel and David Strathairn.  It is a remake of the 2003 South Korean K-Horror film ""A Tale of Two Sisters"", which is in turn one of several film adaptations of the Korean folk tale Janghwa Hongryeon jeon.  The film received mixed reviews.
Thought: I now know the answer.
Final Answer: The Uninvited (2009 film)"
61,hotpotqa,Where is the first major improved highway located?,"Wheeling, West Virginia",North Carolina Highway 2A,False,1,1,4.415,"Thought: I need to find the location of the first major improved highway.
Action: search[first major improved highway]
Observation: [North Carolina Highway 2A] North Carolina Highway 2A (NC 2A) was a state highway located in southern Moore County, in the U.S. state of North Carolina.  The highway traveled from an intersection with U.S. Route 1 (US 1), now May Street, northward through portions of Manly and Southern Pines to an intersection with NC 22 (now US 1).  The highway was first listed as part of the Moore County road system by at least 1930.  The route was improved to a paved surface by 1936.  NC 2A was numbered sometime between 1945 and 1949.  By 1952, it was cancelled and Highway 2 was designated over the route.  It has since been numbered S
Thought: I now know the answer.
Final Answer: North Carolina Highway 2A"
62,hotpotqa,Which store in Gurney Paragon was founded in Belgium in 1926?,Godiva,The store in Gurney Paragon founded in Belgium in 1926 is the Belgian Bookshop.,False,0,0,6.967,"Thought: I need to find a store in Gurney Paragon founded in Belgium in 1 ISBN: 978-0-19-873207-4

Thought: I now know the answer.
Final Answer: The store in Gurney Paragon founded in Belgium in 1926 is the Belgian Bookshop."
63,hotpotqa,"Which Star of British-Canadian-American satirical comedy, co starting with Ricky Gervais, began his career in sketch comedy series""Full Frontal"" ?",Eric Banadinović,The Ricky Gervais Show,False,1,1,5.466,"Thought: I need to find the name of the comedy series that Ricky Gervais started with.
Action: search[Ricky Gervais Full Frontal]
Observation: [The Ricky Gervais Show] The Ricky Gervais Show is a comedy radio show in the UK starring Ricky Gervais, Stephen Merchant, and Karl Pilkington, later adapted into a podcast and a television series.  Despite being named after the more famous Gervais, it mostly revolves around the life and ideas of Pilkington.  The show started in August 2001 on Xfm, and aired in weekly periods for months at a time throughout 2002, 2003, 2004, and mid-2005.  In November 2005, ""Guardian Unlimited"" offered the show as a podcast series of 12 shows.  Throughout January and February 2006, the podcast was consistently ranked the number one po

Thought: I now know the answer.
Final Answer: The Ricky Gervais Show"
64,hotpotqa,Löwenbräu and Bürgerbräukeller are both located where?,Germany,Munich,False,1,1,4.703,"Thought: I need to find the location of Löwenbräu and Bürgerbräukeller.
Action: search[Löwenbräu location]
Observation: [Löwenbräu] Löwenbräu ( ; ] ) is a brewery in Munich owned by Anheuser-Busch InBev.  Its name means ""lion's brew"" in German.  Most Löwenbräu beers are marketed as being brewed according to the ""Reinheitsgebot"", the Bavarian beer purity regulation of 1516.
Thought: I now know the answer.
Final Answer: Munich"
65,hotpotqa,Progress MS-09 was used to resupply the satellite that first launched into orbit in what year?,1998,1998,True,1,1,4.398,"Thought: I need to find the year the first satellite launched into orbit.
Action: search[first satellite launched into orbit]
Observation: [International Space Station] The International Space Station (ISS) is a space station, or a habitable artificial satellite, in low Earth orbit.  Its first component launched into orbit in 1998, and the ISS is now the largest human-made body in low Earth orbit and can often be seen with the naked eye from Earth.  The ISS consists of pressurised modules, external trusses, solar arrays, and other components.  ISS components have been launched by Russian Proton and Soyuz rockets, and American Space Shuttles.
Thought: I now know the answer.
Final Answer: 1998"
66,hotpotqa,H-63 is a highway that runs near the county seat of what Michigan county?,Chippewa County,Manistee County,False,1,1,4.284,"Thought: I need to find the county seat of a Michigan county.
Action: search[county seat of Michigan]
Observation: [Manistee County, Michigan] Manistee County is a county located in the U.S. state of Michigan.  As of the 2010 census, the population was 24,733.  The county seat is Manistee.  The name ""Manistee"" is from an Ojibwe word first applied to the principal river of the county.  The derivation is not certain, but it may be from ""ministigweyaa"", ""river with islands at its mouth"".  ""See also"", List of Michigan county name etymologies and Kaministiquia River.
Thought: I now know the answer.
Final Answer: Manistee County"
67,hotpotqa,Who used a Barrack buster to shoot down a British Army Lynx helicopter,IRA,Provisional Irish Republican Army (IRA),True,1,1,6.655,"Thought: I need to find a fact about a Barrack buster being used to shoot down a British Army Lynx helicopter.
Action: search[Barrack buster shoot down British Army Lynx helicopter]
Observation: [1994 British Army Lynx shootdown] On 20 March 1994, a British Army Lynx helicopter was shot down by the Provisional Irish Republican Army (IRA) in Northern Ireland.  A unit of the IRA's South Armagh Brigade fired an improvised mortar at the British Army base in Crossmaglen, County Armagh.  The mortar round hit and shot down the helicopter, serial number ZD275, while it was hovering over the helipad.  Three British soldiers and a Royal Ulster Constabulary (RUC) member were wounded.
Thought: I now know the answer.
Final Answer: Provisional Irish Republican Army (IRA)"
68,hotpotqa,What liberal arts college has their athletic teams named the Lincoln Memorial Railsplitters?,Lincoln Memorial University,Lincoln Memorial University,True,1,1,6.017,"Thought: I need to find the name of the liberal arts college with athletic teams named the Lincoln Memorial Railsplitters.
Action: search[Liberal arts college with athletic teams named Lincoln Memorial Railsplitters]
Observation: [Lincoln Memorial Railsplitters] The Lincoln Memorial Railsplitters are the athletic teams that represent the Lincoln Memorial University, located in Harrogate, Tennessee, in NCAA Division II intercollegiate sports.  The Railsplitters compete as members of the South Atlantic Conference for most varsity sports, although the bowling team competes in the East Coast Conference and the men's volleyball program belongs to Conference Carolinas.
Thought: I now know the answer.
Final Answer: Lincoln Memorial University"
69,hotpotqa,The Lucy Maud Montgomery novel about the character Anne Shirley was first translated into Japanese by what woman?,Hanako Muraoka,L.M. Montgomery,False,1,1,6.327,"Thought: I need to find the name of the woman who first translated the novel about Anne Shirley into Japanese.
Action: search[Lucy Maud Montgomery novel about Anne Shirley first translated into Japanese]
Observation: [Lucy Maud Montgomery] Lucy Maud Montgomery {'1': "", '2': "", '3': "", '4': ""} (November 30, 1874 – April 24, 1942) published as L.M. Montgomery, was a Canadian author best known for a series of novels beginning in 1908 with ""Anne of Green Gables"".  The book was an immediate success.  The central character, Anne Shirley, an orphaned girl, made Montgomery famous in her lifetime and gave her an international following.
Thought: I now know the answer.
Final Answer: L.M. Montgomery"
70,hotpotqa,"What did Eric Radomski produce that premiered on Disney XD on May 26, 2013?",Avengers Assemble,Avengers Assemble,True,1,1,4.519,"Thought: I need to find the premiere date of a Disney XD show.
Action: search[Disney XD premieres]
Observation: [Avengers Assemble (TV series)] Avengers Assemble is an American animated television series based on the fictional Marvel Comics superhero team known as the Avengers.  Designed to capitalize on the success of the 2012 film, ""The Avengers"", the series premiered on Disney XD on May 26, 2013, as the successor to """".
Thought: I now know the answer.
Final Answer: Avengers Assemble"
71,hotpotqa,What man is credited eith inventing both the Leyden jar and the Tribometer?,Pieter van Musschenbroek,Pieter van Musschenbroek,True,2,2,7.789,"Thought: I need to find the inventor of the Leyden jar and the Tribometer.
Action: search[Leyden jar inventor]
Observation: [Leyden jar] A Leyden jar, or Leiden jar, is a device that ""stores"" static electricity between two electrodes on the inside and outside of a glass jar.  A Leyden jar typically consists of a glass jar with metal foil cemented to the inside and the outside surfaces, and a metal terminal projecting vertically through the jar lid to make contact with the inner foil.  It was the original form of a capacitor (originally known as a ""condenser"").
Thought: I now know the inventor of the Leyden jar.
Action: search[Tribometer inventor]
Observation: [Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact.  It was invented by the 18th century Dutch scientist Musschenbroek
Thought: I now know the answer.
Final Answer: Pieter van Musschenbroek"
72,hotpotqa,"What type of auto racing, performed on clay or dirt surfaced oval tracks, is run for the Australian Street Stock Championship? ",Dirt track racing,Dirt track racing,True,1,1,4.795,"Thought: I need to find the name of the auto racing type for the Australian Street Stock Championship.
Action: search[Australian Street Stock Championship]
Observation: [Australian Street Stock Championship] The Australian Street Stock Championship is a Dirt track racing championship held each year to determine the Australian national champion.  The championship is held over a single meeting (usually on consecutive nights) and has run annually since the 1989/90 season and is awarded to a different state of Australia each year by the national controlling body, the Australian Saloon Car Federation (ASCF).
Thought: I now know the answer.
Final Answer: Dirt track racing"
73,hotpotqa,"Forest Hill, Texas is a suburb of which fifth-largest city in the state?",Fort Worth,Fort Worth,True,1,1,4.668,"Thought: I need to find the fifth-largest city in Texas.
Action: search[fifth-largest city in Texas]
Observation: [Fort Worth, Texas] Fort Worth is the 16th-largest city in the United States and the fifth-largest city in the state of Texas.  The city is in North Central Texas and covers nearly 350 sqmi in the counties of Denton, Parker, Wise, and Tarrant, of which it is the county seat.  According to the 2016 census estimates, Fort Worth's population is 854,113.  The city is the second-largest in the Dallas–Fort Worth–Arlington metropolitan area (the ""DFW Metroplex"").
Thought: I now know the answer.
Final Answer: Fort Worth"
74,hotpotqa,What was the slogan  that came about from the idea of Lebensraum which had its most extreme form supported by the Nazi Party until the end of World War II?,Blood and soil,Lebensraum,False,1,1,7.812,"Thought: I need to find the slogan related to Lebensraum.
Action: search[Lebensraum slogan]
Observation: [Lebensraum] The German concept of Lebensraum (] , English: ""living space"" ) refers to policies and practices of settler colonialism which proliferated in Germany from the 1890s to the 1940s.  First popularized around 1901, ""Lebensraum"" became a geopolitical goal of Imperial Germany in World War I (1914–1918) originally, as the core element of the ""Septemberprogramm"" of territorial expansion. <ref name=""E/N301""> </ref> The most extreme form of this ideology was supported by the Nazi Party (NSDAP) and Nazi Germany until the end of World War II.
Thought: I now know the answer.
Final Answer: Lebensraum


"
75,hotpotqa,Which Bob Stoops coached team beat the 2016 Auburn Tigers football team?,2016 Oklahoma Sooners football team,2016 Oklahoma Sooners,False,1,1,5.886,"Thought: I need to find the team that Bob Stoops coached in 2016.
Action: search[Bob Stoops coached team in 2016]
Observation: [2016 Oklahoma Sooners football team] The 2016 Oklahoma Sooners football team represented the University of Oklahoma in the 2016 NCAA Division I FBS football season, the 122nd season of Sooner football.  The team was led by two-time Walter Camp Coach of the Year Award winner, Bob Stoops, in his 18th season as head coach.  They played their home games at Gaylord Family Oklahoma Memorial Stadium in Norman, Oklahoma.  They are a charter member of the Big 12 Conference.
Thought: I now know the answer.
Final Answer: 2016 Oklahoma Sooners"
